data offer,data plan,signal strength,satisfaction,churn
5,6,7,96,91.9307
4,7,7,0,14.494999999999997
5,8,8,12,26.593
4,7,9,49,55.6169
6,6,6,32,40.328
6,7,8,79,80.6402
4,5,7,73,71.7629
4,7,9,21,33.03489999999999
4,6,8,21,31.429899999999996
5,7,6,66,67.7373
5,6,8,40,47.5684
7,6,9,73,76.6146
7,7,7,43,51.619499999999995
4,7,6,42,47.5663
6,5,9,28,38.7038
7,7,6,79,79.8518
6,7,7,38,46.772
4,8,6,72,72.5646
5,8,8,29,40.3035
6,5,7,70,70.9734
4,7,9,94,91.90939999999999
4,7,9,35,44.3259
5,6,8,66,68.53739999999999
6,5,9,58,62.8988
7,8,9,85,87.8992
6,8,9,24,37.8877
5,8,9,75,78.2042
7,8,6,30,41.1366
7,7,7,87,87.10549999999999
4,7,8,100,95.9467
4,7,6,38,44.3403
4,6,8,22,32.236399999999996
6,5,8,19,30.6436
6,6,6,67,68.5555
4,5,8,24,33.0461
6,5,9,96,93.54580000000001
6,8,6,30,40.321600000000004
6,6,7,12,24.9997
4,7,9,79,79.8119
4,5,6,38,42.7337
7,8,8,82,84.678
4,5,7,64,64.5044
4,7,8,63,66.1062
5,7,8,23,34.661199999999994
5,7,7,16,28.214
4,8,7,35,43.5258
7,5,9,67,70.97229999999999
6,5,7,31,39.5199
7,6,7,41,49.203199999999995
6,6,7,14,26.6127
6,7,8,47,54.8322
7,7,9,93,93.5479
7,8,9,5,23.379199999999997
7,7,6,93,91.1428
5,7,6,57,60.4788
7,7,8,23,36.291199999999996
7,6,8,4,20.164399999999997
6,6,6,12,24.198
6,5,9,71,73.38329999999999
5,5,8,14,25.7961
4,5,6,95,88.70419999999999
6,5,7,5,18.5509
5,6,6,55,58.0625
7,8,9,84,87.0927
5,7,9,36,45.9474
7,8,7,50,58.0683
4,7,7,5,18.527499999999996
5,5,7,20,29.833399999999997
4,5,6,97,90.31720000000001
5,6,8,25,35.4709
7,5,7,11,24.204899999999995
5,5,7,19,29.026899999999998
5,8,8,82,83.048
7,6,8,34,44.359399999999994
6,6,9,33,43.5396
7,6,8,39,48.39189999999999
5,7,7,68,70.152
6,8,6,95,92.74409999999999
6,7,9,24,37.0844
6,5,9,24,35.4778
5,6,9,86,85.4691
5,6,9,58,62.887100000000004
7,8,9,29,42.7352
5,7,9,22,34.6564
5,6,8,30,39.5034
4,5,9,44,49.977799999999995
6,8,9,100,99.1817
5,8,8,47,54.820499999999996
5,6,6,1,14.5115
5,7,8,22,33.854699999999994
7,8,6,76,78.2356
5,8,9,30,41.911699999999996
7,7,6,93,91.1428
4,6,9,32,41.1031
5,5,8,10,22.570099999999996
5,7,6,95,91.1258
7,5,8,0,16.135099999999998
5,8,9,28,40.2987
5,5,9,66,68.5358
6,7,6,39,46.776799999999994
5,6,7,37,44.3472
5,5,7,0,13.703399999999998
6,6,8,58,62.900400000000005
7,6,9,86,87.09909999999999
4,6,9,80,79.8151
6,5,7,6,19.3574
5,5,7,36,42.737399999999994
7,8,7,74,77.42429999999999
4,7,8,0,15.296699999999998
7,8,6,68,71.7836
7,6,8,70,73.3934
5,6,9,43,50.78959999999999
6,7,7,50,56.45
4,8,8,67,70.1355
4,5,6,3,14.5062
7,7,6,31,41.1398
7,8,7,39,49.196799999999996
7,8,6,67,70.97710000000001
5,8,6,85,83.8641
4,7,8,52,57.234700000000004
6,7,7,75,76.6125
5,7,6,74,74.1893
6,7,7,67,70.1605
5,7,6,72,72.5763
6,6,6,30,38.715
7,7,9,12,28.2214
5,5,9,12,24.9848
4,5,7,39,44.341899999999995
5,6,9,88,87.0821
4,8,6,56,59.6606
5,7,8,58,62.8887
5,7,9,41,49.9799
5,5,8,38,45.1521
6,6,9,26,37.8941
6,5,6,76,75.0107
4,6,7,62,63.6947
4,7,7,28,37.077
4,8,9,23,35.4512
4,5,8,47,51.5956
5,6,7,10,22.5717
7,5,9,46,54.035799999999995
5,7,8,49,55.6302
4,8,9,30,41.0967
4,6,9,84,83.0411
6,6,6,1,15.3265
7,6,7,86,85.4957
7,5,9,77,79.03729999999999
6,8,8,91,91.1215
7,8,6,32,42.7496
6,6,7,94,91.1327
7,8,8,57,64.5155
6,5,9,60,64.5118
7,6,6,15,27.432499999999997
6,5,8,51,56.4516
4,8,9,76,78.19569999999999
4,7,7,44,49.980999999999995
7,6,6,92,89.53299999999999
7,5,8,87,86.30059999999999
6,7,7,91,89.5165
4,5,9,41,47.558299999999996
5,8,6,75,75.7991
5,7,9,48,55.6254
4,5,8,60,62.0801
7,5,6,84,82.2777
4,8,7,25,35.4608
5,8,8,58,63.692
7,6,6,66,68.564
5,5,9,2,16.9198
4,7,9,14,27.3894
6,6,9,22,34.668099999999995
6,5,7,14,25.8094
4,5,8,7,19.3356
6,7,8,78,79.8337
5,5,7,68,68.5454
7,6,6,39,46.7885
5,7,7,47,53.21549999999999
6,7,9,45,54.0209
6,8,8,35,45.957499999999996
5,8,8,72,74.983
6,5,8,16,28.2241
6,5,8,79,79.03359999999999
7,5,9,27,38.7123
6,5,6,21,30.6532
6,6,7,11,24.193199999999997
7,8,6,91,90.3331
4,8,6,89,86.2751
6,7,7,0,16.125
4,6,9,39,46.748599999999996
7,6,6,38,45.982
4,5,6,81,77.41319999999999
5,5,8,23,33.05459999999999
4,8,6,29,37.8851
5,5,6,42,46.774699999999996
6,8,7,33,43.5428
4,6,9,29,38.6836
7,7,6,31,41.1398
4,6,9,48,54.0071
6,6,7,3,17.7412
5,7,7,23,33.8595
5,5,8,18,29.0221
5,6,7,40,46.7667
4,8,8,45,52.3925
5,5,8,68,69.3471
7,7,9,63,69.3529
5,5,6,43,47.581199999999995
5,8,9,59,65.3002
4,8,9,93,91.90619999999998
5,5,6,42,46.774699999999996
6,5,6,80,78.2367
5,8,6,26,36.2806
4,8,9,30,41.0967
5,5,6,70,69.3567
4,8,9,88,87.87369999999999
6,6,9,92,91.1231
4,8,9,5,20.934199999999997
6,7,6,53,58.067800000000005
6,6,8,23,34.6729
4,5,9,99,94.3353
7,7,6,60,64.5283
4,7,9,30,40.2934
5,8,9,87,87.8822
4,5,9,71,71.7533
7,5,9,80,81.45679999999999
4,8,7,33,41.9128
6,8,9,42,52.4047
4,8,9,50,57.2267
4,8,6,26,35.4656
7,5,9,46,54.035799999999995
7,5,9,97,95.16730000000001
4,8,9,0,16.901699999999998
4,6,7,17,27.402199999999997
5,6,6,93,88.70949999999999
7,6,9,79,81.4536
5,7,6,64,66.1243
4,5,9,59,62.0753
6,8,9,61,67.7282
6,7,8,8,23.378700000000002
4,7,8,7,20.9422
7,5,7,97,93.5639
7,8,7,55,62.1008
4,7,6,22,31.436299999999996
4,8,9,12,26.5797
4,6,8,94,90.30439999999999
6,7,6,12,25.0013
7,8,7,4,20.969299999999997
6,5,9,22,33.8648
4,6,7,7,19.337199999999996
5,5,6,88,83.8737
5,5,6,79,76.6152
4,7,8,95,91.9142
5,5,9,84,83.05279999999999
4,7,8,97,93.52720000000001
5,7,7,57,61.2805
4,8,6,75,74.9841
5,8,7,27,37.8888
7,6,6,0,15.334999999999999
7,5,6,81,79.8582
6,5,7,71,71.7799
4,7,7,43,49.174499999999995
5,6,6,0,13.705
5,5,8,38,45.1521
5,7,6,21,31.4448
7,7,9,86,87.9024
4,5,6,41,45.1532
6,7,9,88,88.7004
4,8,9,90,89.48669999999998
7,7,9,18,33.0604
6,5,6,13,24.2012
5,8,8,46,54.013999999999996
5,5,8,81,79.8316
7,8,9,51,60.4782
6,7,7,92,90.323
4,5,7,70,69.3434
4,5,6,63,62.8962
4,8,7,31,40.2998
4,5,8,14,24.981099999999998
6,7,8,8,23.378700000000002
6,8,8,99,97.57350000000001
4,6,6,27,34.6655
7,7,8,69,73.3902
4,7,8,16,28.200699999999998
5,7,8,8,22.563699999999997
6,5,8,1,16.1266
7,6,8,82,83.0714
4,6,9,24,34.6511
4,5,9,76,75.7858
5,6,7,36,43.5407
7,5,7,39,46.786899999999996
7,8,7,98,96.78030000000001
6,6,9,24,36.2811
4,5,7,89,84.6669
5,5,9,93,90.31129999999999
4,5,8,24,33.0461
5,6,9,27,37.8856
4,8,7,28,37.8803
7,5,8,89,87.91359999999999
7,8,6,73,75.8161
6,8,8,93,92.7345
7,6,8,93,91.9429
6,6,8,72,74.1914
4,5,6,94,87.89769999999999
6,5,9,96,93.54580000000001
7,8,9,56,64.5107
5,8,6,100,95.9616
4,7,6,23,32.242799999999995
4,5,6,66,65.31569999999999
7,8,8,48,57.257000000000005
5,5,7,38,44.35039999999999
4,8,9,44,52.387699999999995
5,5,8,23,33.05459999999999
6,5,7,14,25.8094
7,5,7,27,37.1089
6,6,6,60,62.91
5,8,7,13,26.5978
5,7,6,37,44.3488
6,8,9,2,20.1447
4,7,8,13,25.7812
5,6,6,7,19.3505
4,5,8,42,47.5631
6,7,7,3,18.5445
6,5,7,28,37.1004
6,6,8,22,33.8664
6,8,9,63,69.3412
4,7,8,81,80.6232
6,8,6,100,96.7766
5,5,8,75,74.9926
5,7,9,10,24.9784
6,7,8,5,20.9592
4,8,9,97,95.13220000000001
4,7,9,14,27.3894
7,8,9,57,65.3172
7,6,9,62,67.7431
5,7,9,28,39.495400000000004
4,8,9,43,51.581199999999995
4,5,9,93,89.49629999999999
4,6,8,39,45.9469
6,5,8,24,34.676100000000005
4,7,8,97,93.52720000000001
6,6,6,55,58.8775
5,6,9,6,20.9491
4,7,6,7,19.3388
7,6,9,45,54.032599999999995
6,8,8,16,30.634
7,8,8,70,75.0
4,5,7,79,76.6019
5,5,9,83,82.24629999999999
5,7,8,3,18.5312
4,7,9,76,77.3924
7,5,6,40,46.7917
6,7,7,8,22.576999999999998
7,5,9,45,53.229299999999995
4,7,6,16,26.597299999999997
6,8,8,54,61.281000000000006
7,8,7,12,27.4213
4,8,8,78,79.00699999999999
7,6,8,98,95.97540000000001
6,5,9,50,56.4468
4,7,7,88,85.46699999999998
6,7,7,49,55.6435
7,7,9,94,94.3544
5,6,7,80,79.02669999999999
4,8,8,79,79.81349999999999
7,5,9,46,54.035799999999995
7,5,9,23,35.4863
7,5,8,65,68.5576
6,7,9,73,76.6029
6,8,7,33,43.5428
6,6,8,15,28.2209
4,5,9,15,26.5893
5,6,6,19,29.0285
7,5,6,17,28.242199999999997
7,7,9,76,79.8374
6,6,8,22,33.8664
4,8,8,4,19.325999999999997
4,8,7,30,39.4933
5,8,8,14,28.206
4,8,8,60,64.49
4,8,9,80,81.42169999999999
5,8,8,9,24.173499999999997
5,5,9,50,55.6318
5,8,8,39,48.3685
7,8,6,17,30.6521
6,7,7,100,96.775
6,7,7,14,27.416
7,5,8,73,75.00959999999999
6,5,7,20,30.6484
6,6,6,47,52.4255
4,5,6,50,52.4117
6,6,7,26,36.2907
7,7,7,99,96.7835
4,6,8,52,56.4314
5,8,6,82,81.4446
6,8,6,61,65.3231
7,8,8,13,29.0295
5,6,6,36,42.739
6,5,8,14,26.6111
4,5,7,18,27.4054
6,8,7,13,27.4128
6,6,8,89,87.9019
4,6,6,91,86.2815
7,5,7,3,17.752899999999997
5,7,8,27,37.8872
5,8,9,81,83.0432
6,5,9,64,67.7378
5,5,8,42,48.378099999999996
4,6,7,89,85.47019999999999
7,6,7,53,58.8812
5,7,9,65,69.3359
4,5,7,60,61.2784
5,7,8,12,25.7897
7,7,9,47,56.448899999999995
5,8,9,41,50.783199999999994
4,6,8,87,84.65889999999999
5,6,6,81,79.0315
6,5,6,24,33.0727
5,8,7,40,48.3733
7,8,6,11,25.8131
6,7,8,90,89.51169999999999
6,7,6,37,45.163799999999995
5,8,9,47,55.62219999999999
4,5,8,32,39.4981
4,7,9,3,18.517899999999997
7,7,6,11,25.0098
6,7,9,30,41.9234
7,8,6,83,83.8811
5,8,7,67,70.1488
7,8,9,88,90.31869999999999
4,7,8,50,55.621700000000004
5,6,6,92,87.90299999999999
5,6,6,90,86.28999999999999
5,5,8,42,48.378099999999996
5,6,6,47,51.610499999999995
6,8,8,27,39.5055
4,7,6,78,76.60029999999999
7,8,7,16,30.647299999999998
4,5,8,41,46.7566
5,6,7,7,20.1522
6,6,6,69,70.1685
6,6,9,19,32.248599999999996
7,7,8,75,78.22919999999999
4,8,6,10,22.5616
6,7,8,0,16.9267
7,8,8,100,99.19500000000001
7,6,9,69,73.3886
7,8,9,2,20.959699999999998
7,8,7,41,50.809799999999996
6,8,8,7,23.375500000000002
4,7,7,48,53.207
4,7,7,17,28.205499999999997
7,5,6,47,52.4372
5,7,9,92,91.11139999999999
6,7,6,89,87.1018
4,8,6,84,82.2426
5,7,9,18,31.4304
7,7,6,66,69.3673
7,7,7,50,57.265
5,7,7,61,64.5065
6,6,6,71,71.7815
6,7,6,85,83.8758
7,7,7,15,29.037499999999998
6,8,6,78,79.03359999999999
5,7,6,66,67.7373
4,6,8,8,20.9454
6,6,8,6,20.962400000000002
5,6,9,54,59.661100000000005
6,5,9,65,68.54429999999999
4,6,9,85,83.8476
4,5,8,66,66.9191
7,8,6,75,77.4291
5,6,6,64,65.321
4,6,7,43,48.371199999999995
6,6,6,7,20.1655
4,7,7,76,75.78899999999999
5,7,9,68,71.7554
5,8,6,13,25.796100000000003
4,5,7,1,13.694899999999999
5,7,9,54,60.4644
7,6,8,64,68.5544
4,5,9,52,56.4298
6,7,6,83,82.2628
4,5,9,52,56.4298
7,6,7,74,75.8177
6,5,6,61,62.9132
5,5,7,12,23.3814
7,6,7,84,83.8827
4,8,8,84,83.84599999999999
4,7,8,69,70.9452
6,5,9,6,20.9608
5,8,8,28,39.497
4,6,8,73,73.36789999999999
4,8,7,10,23.363299999999995
6,7,7,56,61.289
5,5,6,40,45.161699999999996
4,7,9,90,88.68339999999999
4,5,9,21,31.4283
4,8,8,49,55.6185
6,6,9,97,95.1556
4,6,8,9,21.7519
4,5,6,15,24.1842
6,5,6,13,24.2012
5,5,8,46,51.604099999999995
7,6,7,93,91.1412
5,8,7,0,16.1133
7,6,9,34,45.1611
5,7,9,54,60.4644
6,5,9,48,54.833800000000004
6,5,9,35,44.3493
4,6,7,92,87.88969999999999
6,7,9,99,97.5719
7,7,8,12,27.4197
6,7,9,84,85.4744
6,6,9,33,43.5396
6,8,7,0,16.9283
7,7,7,11,25.811499999999995
5,6,9,38,46.757099999999994
6,6,9,75,77.4126
4,8,8,69,71.74849999999999
6,8,8,69,73.3785
5,7,8,11,24.983199999999997
7,6,6,5,19.3675
5,7,6,75,74.9958
5,6,8,24,34.6644
7,6,9,66,70.9691
5,5,9,88,86.27879999999999
6,7,8,83,83.86619999999999
6,8,6,99,95.9701
5,6,8,12,24.9864
5,8,6,68,70.1536
5,7,8,41,49.1782
5,6,9,71,73.3716
4,5,8,17,27.400599999999997
4,8,8,82,82.23299999999999
7,5,6,20,30.661699999999996
7,5,9,26,37.9058
4,7,6,11,22.564799999999998
5,6,9,12,25.7881
4,8,6,48,53.208600000000004
4,8,6,33,41.1111
7,8,7,5,21.775799999999997
6,5,9,18,30.6388
7,8,8,19,33.8685
4,8,8,5,20.132499999999997
7,7,6,65,68.5608
4,7,7,88,85.46699999999998
7,6,7,54,59.6877
4,7,8,77,77.3972
5,7,7,99,95.15350000000001
7,7,8,37,47.5822
4,5,7,77,74.9889
7,6,9,33,44.3546
4,7,7,44,49.980999999999995
4,8,7,68,70.1403
4,7,9,95,92.71589999999999
7,7,6,82,82.2713
7,6,9,13,28.2246
6,5,9,0,16.1218
4,6,6,64,64.506
6,8,7,79,80.64179999999999
5,6,9,49,55.628600000000006
7,6,8,12,26.6164
7,8,6,2,18.5546
6,8,7,38,47.5753
4,7,8,7,20.9422
7,6,8,12,26.6164
4,6,6,39,44.3435
6,5,8,43,49.9996
4,7,7,97,92.72550000000001
7,8,7,12,27.4213
4,5,8,1,14.496599999999999
4,8,9,59,64.48519999999999
6,5,6,41,46.783199999999994
7,5,9,3,19.356299999999997
4,6,9,59,62.8786
6,7,9,71,74.9899
4,6,6,6,17.729
4,7,6,35,41.9208
7,8,9,1,20.1532
4,7,8,34,42.717699999999994
4,5,8,58,60.4671
7,5,8,58,62.912099999999995
7,7,7,9,24.198499999999996
6,8,6,39,47.5801
4,6,6,94,88.701
4,6,8,25,34.6559
6,7,7,62,66.128
6,6,6,27,36.295500000000004
5,6,9,60,64.5001
5,8,6,23,33.8611
5,8,8,85,85.4675
7,5,8,98,95.1721
6,5,8,27,37.095600000000005
6,5,7,57,60.4889
6,8,9,2,20.1447
7,8,9,38,49.9937
5,8,9,4,20.9427
7,7,6,4,19.3643
4,5,6,63,62.8962
6,7,7,86,85.484
4,8,8,58,62.876999999999995
4,6,9,97,93.5256
7,5,6,95,91.1492
6,8,6,19,31.4501
7,5,8,71,73.39659999999999
5,6,6,39,45.1585
4,6,6,66,66.119
5,8,6,52,57.2496
6,8,6,85,84.67909999999999
6,8,6,8,22.5786
6,7,9,58,64.50540000000001
7,6,7,42,50.009699999999995
5,7,8,10,24.176699999999997
5,7,9,52,58.8514
6,8,6,46,53.2256
7,8,7,67,71.77879999999999
6,7,8,90,89.51169999999999
7,7,8,54,61.292699999999996
7,8,9,25,39.5092
5,6,8,63,66.11789999999999
5,8,6,95,91.92909999999999
7,8,8,52,60.483000000000004
7,6,8,5,20.970899999999997
6,5,6,98,92.75370000000001
4,8,8,12,25.778
7,8,6,24,36.2976
5,5,9,87,85.47229999999999
7,6,7,72,74.2047
6,5,9,42,49.9948
7,8,6,74,76.6226
7,5,9,48,55.6488
4,7,7,81,79.82149999999999
7,5,6,18,29.048699999999997
4,5,6,4,15.3127
4,8,6,35,42.7241
5,8,6,57,61.2821
6,8,8,19,33.0535
4,5,8,50,54.015100000000004
6,8,8,82,83.863
5,8,8,29,40.3035
5,6,6,45,49.997499999999995
4,6,9,13,25.7796
7,6,8,11,25.8099
6,8,9,66,71.7607
4,6,6,58,59.667
7,8,7,89,89.52179999999998
6,5,6,72,71.7847
5,6,7,56,59.6707
5,6,8,27,37.0839
4,6,8,57,60.463899999999995
4,6,8,33,41.1079
5,7,8,89,87.8902
4,6,6,4,16.116
6,6,9,94,92.7361
4,5,6,61,61.2832
6,5,6,95,90.3342
7,5,8,50,56.4601
6,6,7,34,42.7427
7,6,9,8,24.192099999999996
5,7,6,74,74.1893
6,5,7,94,90.32939999999999
4,5,7,79,76.6019
5,6,9,91,89.5016
4,8,6,26,35.4656
4,7,9,94,91.90939999999999
5,5,9,96,92.7308
7,5,9,42,50.809799999999996
5,7,8,5,20.144199999999998
4,5,9,45,50.784299999999995
6,5,8,92,89.51809999999999
5,8,9,37,47.557199999999995
4,7,8,40,47.55669999999999
7,6,8,22,34.6814
7,7,9,76,79.8374
5,5,7,42,47.57639999999999
6,5,9,13,26.6063
4,7,8,86,84.6557
4,7,9,18,30.615399999999998
6,8,9,40,50.7917
4,6,6,38,43.537
7,8,9,56,64.5107
4,5,7,30,37.0834
5,6,8,70,71.76339999999999
6,8,9,85,87.0842
5,8,6,92,89.50959999999999
6,7,9,76,79.0224
5,8,6,26,36.2806
5,8,7,11,24.9848
5,6,7,33,41.1212
7,7,6,87,86.3038
6,5,9,70,72.57679999999999
4,8,6,51,55.6281
6,7,6,10,23.3883
6,7,9,45,54.0209
4,6,6,31,37.8915
5,5,6,42,46.774699999999996
6,5,6,38,44.363699999999994
5,5,8,6,19.344099999999997
4,7,9,66,69.3274
7,7,8,47,55.6472
4,5,7,38,43.535399999999996
4,5,6,10,20.151699999999998
4,7,9,88,87.07039999999999
7,6,8,62,66.9414
5,6,9,27,37.8856
5,7,6,25,34.6708
4,5,7,19,28.2119
5,5,9,71,72.5683
7,5,8,31,41.1366
6,8,9,9,25.7902
7,7,8,62,67.7447
6,5,9,49,55.6403
4,5,6,18,26.6037
7,7,8,15,29.839199999999998
4,7,6,34,41.1143
6,7,7,50,56.45
4,6,9,21,32.2316
6,8,6,51,57.2581
7,7,6,92,90.3363
5,6,6,46,50.803999999999995
5,5,9,19,30.6303
4,8,9,58,63.6787
5,8,7,22,33.8563
4,8,9,8,23.353699999999996
5,5,6,88,83.8737
5,5,6,16,25.8057
4,8,6,22,32.239599999999996
6,8,7,38,47.5753
7,6,9,54,61.2911
5,7,7,71,72.5715
5,7,9,56,62.0774
4,6,7,78,76.5987
4,8,9,77,79.00219999999999
4,8,9,39,48.355199999999996
5,5,7,16,26.6074
7,8,6,21,33.8781
4,5,7,4,16.1144
6,5,8,18,29.8371
7,7,9,82,84.6764
6,5,7,30,38.7134
4,8,9,44,52.387699999999995
4,8,8,85,84.65249999999999
7,6,8,99,96.78190000000001
4,7,9,79,79.8119
7,8,6,68,71.7836
4,8,6,62,64.4996
7,7,6,59,63.7218
6,8,7,65,69.35079999999999
6,7,6,94,91.1343
5,8,6,63,66.1211
5,7,8,8,22.563699999999997
7,8,9,42,53.219699999999996
7,5,9,29,40.3253
7,7,8,86,87.10069999999999
6,5,9,18,30.6388
6,8,7,20,33.0583
7,5,9,13,27.4213
7,7,6,40,48.3983
5,7,8,37,45.9522
7,5,8,89,87.91359999999999
6,6,7,17,29.0322
4,5,6,74,71.76769999999999
6,6,8,1,16.9299
4,6,6,71,70.1515
4,6,9,100,95.9451
4,6,8,37,44.3339
4,5,6,73,70.96119999999999
4,6,6,11,21.761499999999998
7,8,7,55,62.1008
7,7,9,52,60.4814
5,6,9,38,46.757099999999994
6,6,9,88,87.8971
6,6,7,42,49.1947
5,5,9,99,95.1503
6,7,8,48,55.6387
6,8,6,81,81.45309999999999
7,7,7,96,94.364
5,6,8,37,45.1489
5,8,7,63,66.9228
7,8,8,36,47.57899999999999
6,6,7,29,38.7102
5,7,7,83,82.2495
7,8,6,75,77.4291
4,8,6,18,29.013599999999997
7,8,6,63,67.75110000000001
5,5,6,19,28.2252
4,6,6,23,31.439499999999995
7,7,9,85,87.0959
7,7,7,98,95.977
6,8,7,22,34.6713
4,5,7,88,83.8604
4,7,6,55,58.0508
4,7,6,94,89.50429999999999
4,5,8,69,69.3386
7,7,6,98,95.17530000000001
5,5,8,77,76.6056
7,6,9,37,47.5806
7,6,9,57,63.7106
7,6,8,4,20.164399999999997
4,5,9,25,34.6543
5,5,6,65,65.3242
5,6,9,46,53.20909999999999
6,8,9,68,73.3737
4,5,7,61,62.0849
7,8,9,35,47.5742
4,5,6,2,13.6997
4,5,7,71,70.1499
5,6,7,48,53.2187
5,5,6,35,41.1292
7,6,7,94,91.9477
4,7,7,67,68.53049999999999
4,7,7,87,84.66049999999998
7,5,8,11,25.0066
6,6,7,18,29.8387
7,7,9,6,23.382399999999997
7,5,8,43,50.8146
6,6,6,49,54.0385
6,6,6,53,57.2645
7,7,8,50,58.0667
4,6,7,24,33.0477
5,6,7,98,93.5437
5,5,8,54,58.0561
7,8,9,100,99.9967
6,5,9,95,92.73929999999999
5,6,8,22,33.0514
4,6,6,51,54.0215
4,6,9,71,72.5566
6,7,8,56,62.0907
7,5,9,89,88.71529999999998
6,7,8,71,74.1882
5,7,7,36,44.343999999999994
5,6,9,13,26.5946
4,7,7,69,70.14349999999999
4,8,9,76,78.19569999999999
7,7,9,1,19.349899999999998
7,8,8,55,62.9025
6,7,8,60,65.3167
6,8,8,97,95.96050000000001
5,5,6,67,66.9372
7,8,8,65,70.9675
6,7,7,89,87.9035
4,8,6,68,69.3386
4,7,6,78,76.60029999999999
6,7,7,66,69.354
6,7,9,55,62.0859
6,8,9,52,60.4697
6,6,7,71,72.5832
5,7,9,55,61.2709
7,5,7,100,95.9834
7,5,8,60,64.5251
4,5,8,47,51.5956
7,8,7,72,75.81129999999999
7,5,8,65,68.5576
6,6,8,60,64.5134
7,7,6,89,87.9168
6,7,9,54,61.2794
4,5,6,52,54.0247
4,8,8,93,91.10449999999999
4,8,6,11,23.3681
4,5,6,43,46.7662
4,5,6,99,91.93020000000001
5,8,8,1,17.7215
6,5,6,41,46.783199999999994
7,8,8,84,86.291
7,7,7,16,29.843999999999998
5,5,7,39,45.15689999999999
4,6,8,2,16.106399999999997
6,7,6,12,25.0013
4,6,6,18,27.406999999999996
5,6,6,65,66.1275
4,8,6,10,22.5616
4,7,7,99,94.33850000000001
6,5,6,31,38.718199999999996
4,7,9,30,40.2934
4,7,9,94,91.90939999999999
6,8,7,93,91.93279999999999
7,5,8,75,76.62259999999999
7,6,9,77,79.8406
7,8,6,8,23.3936
4,5,6,70,68.54169999999999
4,7,7,57,60.4655
7,6,6,66,68.564
7,5,7,60,63.7234
7,6,7,20,32.2667
4,8,7,31,40.2998
7,7,6,95,92.7558
5,8,8,65,69.3375
5,5,6,92,87.0997
4,6,7,55,58.0492
7,6,6,4,18.561
4,5,8,51,54.821600000000004
5,5,6,48,51.6137
4,8,6,85,83.0491
5,6,8,71,72.56989999999999
7,7,8,12,27.4197
4,8,9,81,82.22819999999999
6,5,8,46,52.4191
5,5,7,79,77.4169
7,8,9,78,82.2537
4,5,7,16,25.7924
4,5,8,38,44.3371
6,7,9,6,22.5674
5,8,7,2,17.7263
4,5,7,40,45.148399999999995
5,7,8,47,54.017199999999995
7,6,9,43,52.419599999999996
4,5,7,82,79.0214
7,6,7,14,27.427699999999998
5,6,9,85,84.6626
4,8,6,93,89.5011
6,5,7,3,16.9379
7,8,7,56,62.9073
5,6,9,17,29.8206
5,6,9,67,70.1456
5,8,6,14,26.602600000000002
6,7,6,98,94.36030000000001
6,6,8,87,86.2889
6,6,7,1,16.1282
4,8,6,71,71.7581
4,6,6,71,70.1515
5,6,6,24,33.061
4,6,9,44,50.781099999999995
5,6,8,66,68.53739999999999
5,6,8,22,33.0514
5,5,7,34,41.124399999999994
7,8,6,71,74.2031
6,7,9,12,27.4064
6,5,7,38,45.1654
5,8,7,46,53.2123
7,5,7,51,56.4649
4,5,8,97,91.92060000000001
6,6,6,75,75.0075
5,7,8,5,20.144199999999998
5,5,7,13,24.1879
6,5,8,53,58.0646
5,6,7,23,33.0562
6,5,6,27,35.4922
5,5,6,63,63.7112
6,5,8,72,73.3881
4,6,6,11,21.761499999999998
7,6,8,24,36.294399999999996
4,7,6,61,62.8898
4,6,6,28,35.472
6,5,9,98,95.15880000000001
7,8,7,30,41.9383
5,7,8,77,78.2122
5,5,9,57,61.2773
7,6,9,63,68.5496
7,5,6,4,17.7577
6,7,6,75,75.8108
4,6,9,2,16.908099999999997
4,5,7,100,93.53840000000001
5,8,8,53,59.6595
7,8,7,54,61.2943
5,8,7,20,32.2433
4,8,7,44,50.784299999999995
5,6,6,27,35.4805
7,6,8,42,50.81139999999999
4,5,9,40,46.751799999999996
6,5,9,36,45.1558
4,8,7,71,72.5598
6,6,9,56,62.0891
7,8,9,36,48.3807
7,7,8,29,41.1302
7,5,6,82,80.6647
7,8,7,63,68.55279999999999
7,5,8,89,87.91359999999999
4,6,9,87,85.4606
4,8,8,75,76.58749999999999
5,8,9,19,33.0402
6,8,6,33,42.7411
4,5,7,5,16.9209
4,5,6,29,35.4752
7,5,8,67,70.1706
6,8,9,60,66.9217
4,8,6,30,38.6916
7,8,8,22,36.288
5,5,7,39,45.15689999999999
4,6,6,9,20.1485
7,5,8,18,30.652099999999997
5,5,6,14,24.192700000000002
7,5,7,23,33.88289999999999
5,8,6,57,61.2821
4,7,7,25,34.6575
7,8,7,9,25.001799999999996
6,7,8,90,89.51169999999999
7,7,8,18,32.2587
6,5,8,85,83.87259999999999
4,5,8,17,27.400599999999997
6,8,7,54,60.4793
7,8,8,19,33.8685
5,7,8,21,33.048199999999994
7,8,7,80,82.26329999999999
6,6,7,41,48.3882
7,7,6,88,87.1103
7,6,7,37,45.977199999999996
4,5,8,22,31.433099999999996
6,8,8,67,71.7655
6,5,7,10,22.583399999999997
4,5,6,43,46.7662
4,7,8,90,87.8817
5,8,9,67,71.7522
4,7,7,31,39.4965
6,5,9,12,25.7998
7,5,6,16,27.435699999999997
